0.4481093125291451,-0.017288634341213787,0.14882584420562667,-0.001124643618914412,0.8834066931594343,-0.080048466048125
0.44847171716073825,0.021007279296443523,0.15699994134267548,-0.012306463442245608,0.8815012441228505,-0.30770781683574067
0.44729870966939866,-0.018883376696308473,0.15518057318634015,0.002102028632386003,0.8857656135069127,0.019136092686049915
0.447101240221598,-0.042627964079666375,0.15569725626931905,0.006086651246153491,0.9408500498719864,0.027025443655162944
0.44741550948329106,-0.021469362177270787,0.1415226471047997,0.004797085961785649,0.9568886630742404,-0.0396318020692753
0.4482210292978771,-0.040840421312363706,0.1409370544405124,0.013518016610449874,0.876931092419119,0.1580475103684951
0.4643338019116421,-0.07477646120113784,0.12731576640964837,0.026952731624626112,0.871243911060127,0.4169108482825599
0.44786397874956685,-0.038557606361694696,0.13550807061846304,0.009892503607813848,0.8733215394308917,0.152540000476598
0.44820788594493877,0.0520722368531791,0.13301743154686385,-0.028364131127685117,0.8752818945967701,-0.46108196002098584
0.4487208928005415,0.0679668133771846,0.13916912766753806,-0.019739411253530344,0.7969124575748927,-0.5539248803963098
0.45168782883921627,0.06640925255434818,0.15026239643833988,-0.013307147889101265,0.7943335209225143,-0.5277117064546952
0.4210055632498452,0.012752005947156631,0.14267812809799246,-0.006727480911151068,0.8993255633223484,-0.21484866755990054
0.4432092194350002,0.013004691450147546,0.14449652451123812,-0.006434979792284534,0.8921263359735744,-0.21292161825364792
0.4441142142494876,-0.022892715765000328,0.13116433990360699,0.002291579854499342,0.890390938168745,-0.007276823452563706
0.45901164126910954,-0.04879997959996854,0.1296911571092989,0.0042775876779628,0.877409303459456,0.2017230294582188
0.4598767539278013,-0.0808522231862577,0.11708736785561243,0.019804817929100594,0.8883851994018406,0.36448790804957704
0.4443253431546604,-0.08041156420613102,0.11944430125397998,0.019399289097466813,0.8142892941333975,0.36730212728601186
0.4252101539227428,-0.01893258297860824,0.13560054086207812,-0.0031318156418167044,0.8836252594344592,-0.08989762936599312
0.4530972478596979,-0.018563773035788177,0.13565936355759303,0.002658983764722794,0.8732480209478128,-0.07788013787062509
0.4361113618232736,0.038898875550555816,0.12407027650227376,-0.01504163186763467,0.7038680773824524,-0.38144565296131977
0.4502440993125737,0.01850231949657917,0.11962167880744241,-0.013975836589035433,0.8765816969703982,-0.31636247568019704
